year,circuit_name,circuitId,driverId,grid,final_position,points,laps,statusId,rank,fastestLapTime,driverRef,wins,stop,duration
2021,Qatar Grand Prix,78,853,20,18,0.0,55,12,16,1:27.340,mazepin,0.0,1.0,26.515
2021,Qatar Grand Prix,78,849,17,\N,0.0,50,29,20,1:28.732,latifi,0.0,1.0,25.811
2021,Qatar Grand Prix,78,822,6,\N,0.0,48,137,15,1:27.246,bottas,1.0,1.0,36.341
2021,Portuguese Grand Prix,75,1,2,1,25.0,66,1,4,1:20.933,hamilton,2.0,1.0,22.426
2021,Portuguese Grand Prix,75,1,2,1,25.0,66,1,4,1:20.933,hamilton,2.0,2.0,22.164
2021,Portuguese Grand Prix,75,1,2,1,25.0,66,1,4,1:20.933,hamilton,2.0,3.0,26.907
2021,Portuguese Grand Prix,75,830,3,2,18.0,66,1,3,1:20.695,max_verstappen,1.0,1.0,22.718
2021,Portuguese Grand Prix,75,830,3,2,18.0,66,1,3,1:20.695,max_verstappen,1.0,2.0,22.104
2021,Portuguese Grand Prix,75,830,3,2,18.0,66,1,3,1:20.695,max_verstappen,1.0,3.0,26.743
2021,Portuguese Grand Prix,75,830,3,2,18.0,66,1,3,1:20.695,max_verstappen,1.0,4.0,26.319
2021,Portuguese Grand Prix,75,822,1,3,16.0,66,1,1,1:19.865,bottas,0.0,1.0,21.377
2021,Portuguese Grand Prix,75,822,1,3,16.0,66,1,1,1:19.865,bottas,0.0,2.0,22.072
2021,Portuguese Grand Prix,75,822,1,3,16.0,66,1,1,1:19.865,bottas,0.0,3.0,26.938
2021,Portuguese Grand Prix,75,822,1,3,16.0,66,1,1,1:19.865,bottas,0.0,4.0,26.573
2021,Portuguese Grand Prix,75,815,4,4,12.0,66,1,2,1:20.643,perez,0.0,1.0,21.890
2021,Portuguese Grand Prix,75,815,4,4,12.0,66,1,2,1:20.643,perez,0.0,2.0,22.100
2021,Portuguese Grand Prix,75,815,4,4,12.0,66,1,2,1:20.643,perez,0.0,3.0,26.607
2021,Portuguese Grand Prix,75,846,7,5,10.0,66,1,7,1:21.696,norris,0.0,1.0,21.407
2021,Portuguese Grand Prix,75,846,7,5,10.0,66,1,7,1:21.696,norris,0.0,2.0,22.551
2021,Portuguese Grand Prix,75,846,7,5,10.0,66,1,7,1:21.696,norris,0.0,3.0,26.952
2021,Portuguese Grand Prix,75,844,8,6,8.0,66,1,6,1:21.496,leclerc,0.0,1.0,21.323
2021,Portuguese Grand Prix,75,844,8,6,8.0,66,1,6,1:21.496,leclerc,0.0,2.0,22.587
2021,Portuguese Grand Prix,75,844,8,6,8.0,66,1,6,1:21.496,leclerc,0.0,3.0,27.082
2021,Portuguese Grand Prix,75,839,6,7,6.0,66,1,8,1:21.886,ocon,0.0,1.0,21.275
2021,Portuguese Grand Prix,75,839,6,7,6.0,66,1,8,1:21.886,ocon,0.0,2.0,22.240
2021,Portuguese Grand Prix,75,839,6,7,6.0,66,1,8,1:21.886,ocon,0.0,3.0,27.033
2021,Portuguese Grand Prix,75,4,13,8,4.0,66,1,5,1:21.032,alonso,0.0,1.0,21.452
2021,Portuguese Grand Prix,75,4,13,8,4.0,66,1,5,1:21.032,alonso,0.0,2.0,21.621
2021,Portuguese Grand Prix,75,4,13,8,4.0,66,1,5,1:21.032,alonso,0.0,3.0,26.442
2021,Portuguese Grand Prix,75,817,16,9,2.0,66,1,10,1:21.987,ricciardo,0.0,1.0,21.965
2021,Portuguese Grand Prix,75,817,16,9,2.0,66,1,10,1:21.987,ricciardo,0.0,2.0,22.355
2021,Portuguese Grand Prix,75,817,16,9,2.0,66,1,10,1:21.987,ricciardo,0.0,3.0,28.639
2021,Portuguese Grand Prix,75,842,9,10,1.0,66,1,11,1:22.014,gasly,0.0,1.0,21.353
2021,Portuguese Grand Prix,75,842,9,10,1.0,66,1,11,1:22.014,gasly,0.0,2.0,22.319
2021,Portuguese Grand Prix,75,842,9,10,1.0,66,1,11,1:22.014,gasly,0.0,3.0,26.172
2021,Portuguese Grand Prix,75,832,5,11,0.0,66,1,14,1:22.325,sainz,0.0,1.0,22.029
2021,Portuguese Grand Prix,75,832,5,11,0.0,66,1,14,1:22.325,sainz,0.0,2.0,22.244
2021,Portuguese Grand Prix,75,832,5,11,0.0,66,1,14,1:22.325,sainz,0.0,3.0,25.892
2021,Portuguese Grand Prix,75,841,12,12,0.0,65,11,13,1:22.167,giovinazzi,0.0,1.0,22.485
2021,Portuguese Grand Prix,75,841,12,12,0.0,65,11,13,1:22.167,giovinazzi,0.0,2.0,22.669
2021,Portuguese Grand Prix,75,841,12,12,0.0,65,11,13,1:22.167,giovinazzi,0.0,3.0,26.729
2021,Portuguese Grand Prix,75,20,10,13,0.0,65,11,15,1:22.416,vettel,0.0,1.0,21.398
2021,Portuguese Grand Prix,75,20,10,13,0.0,65,11,15,1:22.416,vettel,0.0,2.0,21.750
2021,Portuguese Grand Prix,75,20,10,13,0.0,65,11,15,1:22.416,vettel,0.0,3.0,26.620
2021,Portuguese Grand Prix,75,840,17,14,0.0,65,11,9,1:21.970,stroll,0.0,1.0,22.264
2021,Portuguese Grand Prix,75,840,17,14,0.0,65,11,9,1:21.970,stroll,0.0,2.0,22.176
2021,Portuguese Grand Prix,75,840,17,14,0.0,65,11,9,1:21.970,stroll,0.0,3.0,26.027
2021,Portuguese Grand Prix,75,852,14,15,0.0,65,11,12,1:22.058,tsunoda,0.0,1.0,22.266
2021,Portuguese Grand Prix,75,852,14,15,0.0,65,11,12,1:22.058,tsunoda,0.0,2.0,22.542
2021,Portuguese Grand Prix,75,852,14,15,0.0,65,11,12,1:22.058,tsunoda,0.0,3.0,26.202
2021,Portuguese Grand Prix,75,847,11,16,0.0,65,11,16,1:22.654,russell,0.0,1.0,23.532
2021,Portuguese Grand Prix,75,847,11,16,0.0,65,11,16,1:22.654,russell,0.0,2.0,22.755
2021,Portuguese Grand Prix,75,847,11,16,0.0,65,11,16,1:22.654,russell,0.0,3.0,26.843
2021,Portuguese Grand Prix,75,854,19,17,0.0,64,12,17,1:22.755,mick_schumacher,0.0,1.0,22.019
2021,Portuguese Grand Prix,75,854,19,17,0.0,64,12,17,1:22.755,mick_schumacher,0.0,2.0,21.454
2021,Portuguese Grand Prix,75,854,19,17,0.0,64,12,17,1:22.755,mick_schumacher,0.0,3.0,27.245
2021,Portuguese Grand Prix,75,849,18,18,0.0,64,12,18,1:23.155,latifi,0.0,1.0,21.970
2021,Portuguese Grand Prix,75,849,18,18,0.0,64,12,18,1:23.155,latifi,0.0,2.0,21.730
2021,Portuguese Grand Prix,75,849,18,18,0.0,64,12,18,1:23.155,latifi,0.0,3.0,26.595
2021,Portuguese Grand Prix,75,853,20,19,0.0,64,12,19,1:23.641,mazepin,0.0,1.0,21.372
2021,Portuguese Grand Prix,75,853,20,19,0.0,64,12,19,1:23.641,mazepin,0.0,2.0,21.404
2021,Portuguese Grand Prix,75,853,20,19,0.0,64,12,19,1:23.641,mazepin,0.0,3.0,27.186
2021,Portuguese Grand Prix,75,853,20,19,0.0,64,12,19,1:23.641,mazepin,0.0,4.0,26.984
2021,Portuguese Grand Prix,75,8,15,\N,0.0,1,130,0,\N,raikkonen,0.0,,
2021,Spanish Grand Prix,4,1,1,1,25.0,66,1,5,1:20.665,hamilton,3.0,1.0,22.220
2021,Spanish Grand Prix,4,1,1,1,25.0,66,1,5,1:20.665,hamilton,3.0,2.0,22.078
2021,Spanish Grand Prix,4,830,2,2,19.0,66,1,1,1:18.149,max_verstappen,1.0,1.0,23.565
2021,Spanish Grand Prix,4,830,2,2,19.0,66,1,1,1:18.149,max_verstappen,1.0,2.0,21.592
2021,Spanish Grand Prix,4,822,3,3,15.0,66,1,2,1:19.430,bottas,0.0,1.0,22.311
2021,Spanish Grand Prix,4,822,3,3,15.0,66,1,2,1:19.430,bottas,0.0,2.0,21.638
2021,Spanish Grand Prix,4,844,4,4,12.0,66,1,4,1:20.459,leclerc,0.0,1.0,21.613
2021,Spanish Grand Prix,4,844,4,4,12.0,66,1,4,1:20.459,leclerc,0.0,2.0,22.292
2021,Spanish Grand Prix,4,815,8,5,10.0,66,1,3,1:19.483,perez,0.0,1.0,22.382
2021,Spanish Grand Prix,4,815,8,5,10.0,66,1,3,1:19.483,perez,0.0,2.0,21.345
2021,Spanish Grand Prix,4,817,7,6,8.0,66,1,10,1:21.853,ricciardo,0.0,1.0,22.406
2021,Spanish Grand Prix,4,817,7,6,8.0,66,1,10,1:21.853,ricciardo,0.0,2.0,21.762
2021,Spanish Grand Prix,4,832,6,7,6.0,66,1,9,1:21.568,sainz,0.0,1.0,21.779
2021,Spanish Grand Prix,4,832,6,7,6.0,66,1,9,1:21.568,sainz,0.0,2.0,21.856
2021,Spanish Grand Prix,4,846,9,8,4.0,65,11,7,1:21.279,norris,0.0,1.0,21.864
2021,Spanish Grand Prix,4,846,9,8,4.0,65,11,7,1:21.279,norris,0.0,2.0,22.467
2021,Spanish Grand Prix,4,839,5,9,2.0,65,11,18,1:23.311,ocon,0.0,1.0,22.798
2021,Spanish Grand Prix,4,842,12,10,1.0,65,11,8,1:21.375,gasly,0.0,1.0,28.042
2021,Spanish Grand Prix,4,842,12,10,1.0,65,11,8,1:21.375,gasly,0.0,2.0,26.065
2021,Spanish Grand Prix,4,840,11,11,0.0,65,11,11,1:22.607,stroll,0.0,1.0,21.756
2021,Spanish Grand Prix,4,840,11,11,0.0,65,11,11,1:22.607,stroll,0.0,2.0,21.432
2021,Spanish Grand Prix,4,8,17,12,0.0,65,11,15,1:22.868,raikkonen,0.0,1.0,21.572
2021,Spanish Grand Prix,4,20,13,13,0.0,65,11,14,1:22.820,vettel,0.0,1.0,23.087
2021,Spanish Grand Prix,4,20,13,13,0.0,65,11,14,1:22.820,vettel,0.0,2.0,21.973
2021,Spanish Grand Prix,4,847,15,14,0.0,65,11,17,1:23.208,russell,0.0,1.0,23.814
2021,Spanish Grand Prix,4,847,15,14,0.0,65,11,17,1:23.208,russell,0.0,2.0,21.919
2021,Spanish Grand Prix,4,841,14,15,0.0,65,11,13,1:22.802,giovinazzi,0.0,1.0,54.673
2021,Spanish Grand Prix,4,841,14,15,0.0,65,11,13,1:22.802,giovinazzi,0.0,2.0,22.871
2021,Spanish Grand Prix,4,849,19,16,0.0,65,11,16,1:22.905,latifi,0.0,1.0,26.672
2021,Spanish Grand Prix,4,849,19,16,0.0,65,11,16,1:22.905,latifi,0.0,2.0,21.424
2021,Spanish Grand Prix,4,849,19,16,0.0,65,11,16,1:22.905,latifi,0.0,3.0,22.405
2021,Spanish Grand Prix,4,4,10,17,0.0,65,11,6,1:21.182,alonso,0.0,1.0,22.043
2021,Spanish Grand Prix,4,4,10,17,0.0,65,11,6,1:21.182,alonso,0.0,2.0,23.479
2021,Spanish Grand Prix,4,854,18,18,0.0,64,12,12,1:22.637,mick_schumacher,0.0,1.0,24.006
2021,Spanish Grand Prix,4,854,18,18,0.0,64,12,12,1:22.637,mick_schumacher,0.0,2.0,22.310
2021,Spanish Grand Prix,4,853,20,19,0.0,64,12,19,1:24.040,mazepin,0.0,1.0,23.098
2021,Spanish Grand Prix,4,853,20,19,0.0,64,12,19,1:24.040,mazepin,0.0,2.0,22.502
2021,Spanish Grand Prix,4,852,16,\N,0.0,6,10,20,1:24.825,tsunoda,0.0,,
2021,Monaco Grand Prix,6,832,4,2,18.0,78,1,5,1:14.621,sainz,0.0,1.0,24.150
2021,Monaco Grand Prix,6,830,2,1,25.0,78,1,6,1:14.649,max_verstappen,2.0,1.0,23.746
2021,Monaco Grand Prix,6,846,5,3,15.0,78,1,7,1:14.670,norris,0.0,1.0,23.874
2021,Monaco Grand Prix,6,815,9,4,12.0,78,1,3,1:14.552,perez,0.0,1.0,24.548
2021,Monaco Grand Prix,6,20,8,5,10.0,78,1,11,1:15.316,vettel,0.0,1.0,24.369
2021,Monaco Grand Prix,6,842,6,6,8.0,78,1,14,1:15.412,gasly,0.0,1.0,24.428
2021,Monaco Grand Prix,6,1,7,7,7.0,78,1,1,1:12.909,hamilton,3.0,1.0,23.783
2021,Monaco Grand Prix,6,1,7,7,7.0,78,1,1,1:12.909,hamilton,3.0,2.0,24.244
2021,Monaco Grand Prix,6,840,13,8,4.0,77,11,8,1:14.674,stroll,0.0,1.0,23.474
2021,Monaco Grand Prix,6,839,11,9,2.0,77,11,12,1:15.316,ocon,0.0,1.0,23.935
2021,Monaco Grand Prix,6,841,10,10,1.0,77,11,13,1:15.331,giovinazzi,0.0,1.0,24.521
2021,Monaco Grand Prix,6,8,14,11,0.0,77,11,9,1:14.971,raikkonen,0.0,1.0,24.077
2021,Monaco Grand Prix,6,817,12,12,0.0,77,11,4,1:14.578,ricciardo,0.0,1.0,24.715
2021,Monaco Grand Prix,6,4,17,13,0.0,77,11,10,1:15.026,alonso,0.0,1.0,23.803
2021,Monaco Grand Prix,6,847,15,14,0.0,77,11,15,1:15.539,russell,0.0,1.0,23.928
2021,Monaco Grand Prix,6,849,18,15,0.0,77,11,16,1:15.573,latifi,0.0,1.0,23.703
2021,Monaco Grand Prix,6,852,16,16,0.0,77,11,2,1:14.037,tsunoda,0.0,1.0,24.430
2021,Monaco Grand Prix,6,853,19,17,0.0,75,13,19,1:16.866,mazepin,0.0,1.0,25.202
2021,Monaco Grand Prix,6,854,20,18,0.0,75,13,18,1:16.425,mick_schumacher,0.0,1.0,24.797
2021,Monaco Grand Prix,6,822,3,\N,0.0,29,61,17,1:15.706,bottas,0.0,,
2021,Monaco Grand Prix,6,844,1,\N,0.0,0,30,0,\N,leclerc,0.0,,
2021,Azerbaijan Grand Prix,73,815,6,1,25.0,51,1,2,1:44.687,perez,1.0,1.0,21.874
2021,Azerbaijan Grand Prix,73,815,6,1,25.0,51,1,2,1:44.687,perez,1.0,2.0,15.277
2021,Azerbaijan Grand Prix,73,815,6,1,25.0,51,1,2,1:44.687,perez,1.0,3.0,33:18.466
2021,Azerbaijan Grand Prix,73,20,11,2,18.0,51,1,4,1:44.890,vettel,0.0,1.0,19.841
2021,Azerbaijan Grand Prix,73,20,11,2,18.0,51,1,4,1:44.890,vettel,0.0,2.0,14.945
2021,Azerbaijan Grand Prix,73,20,11,2,18.0,51,1,4,1:44.890,vettel,0.0,3.0,33:20.416
2021,Azerbaijan Grand Prix,73,842,4,3,15.0,51,1,6,1:45.220,gasly,0.0,1.0,20.156
2021,Azerbaijan Grand Prix,73,842,4,3,15.0,51,1,6,1:45.220,gasly,0.0,2.0,15.085
2021,Azerbaijan Grand Prix,73,842,4,3,15.0,51,1,6,1:45.220,gasly,0.0,3.0,33:21.830
2021,Azerbaijan Grand Prix,73,844,1,4,12.0,51,1,8,1:45.382,leclerc,0.0,1.0,19.836
2021,Azerbaijan Grand Prix,73,844,1,4,12.0,51,1,8,1:45.382,leclerc,0.0,2.0,15.092
2021,Azerbaijan Grand Prix,73,844,1,4,12.0,51,1,8,1:45.382,leclerc,0.0,3.0,33:22.544
2021,Azerbaijan Grand Prix,73,846,9,5,10.0,51,1,7,1:45.326,norris,0.0,1.0,20.533
2021,Azerbaijan Grand Prix,73,846,9,5,10.0,51,1,7,1:45.326,norris,0.0,2.0,15.866
2021,Azerbaijan Grand Prix,73,846,9,5,10.0,51,1,7,1:45.326,norris,0.0,3.0,33:30.409
2021,Azerbaijan Grand Prix,73,4,8,6,8.0,51,1,11,1:45.624,alonso,0.0,1.0,20.168
2021,Azerbaijan Grand Prix,73,4,8,6,8.0,51,1,11,1:45.624,alonso,0.0,2.0,19.983
2021,Azerbaijan Grand Prix,73,4,8,6,8.0,51,1,11,1:45.624,alonso,0.0,3.0,15.432
2021,Azerbaijan Grand Prix,73,4,8,6,8.0,51,1,11,1:45.624,alonso,0.0,4.0,33:34.526
2021,Azerbaijan Grand Prix,73,852,7,7,6.0,51,1,5,1:44.939,tsunoda,0.0,1.0,20.253
2021,Azerbaijan Grand Prix,73,852,7,7,6.0,51,1,5,1:44.939,tsunoda,0.0,2.0,14.943
2021,Azerbaijan Grand Prix,73,852,7,7,6.0,51,1,5,1:44.939,tsunoda,0.0,3.0,33:23.526
2021,Azerbaijan Grand Prix,73,832,5,8,4.0,51,1,13,1:45.700,sainz,0.0,1.0,20.064
2021,Azerbaijan Grand Prix,73,832,5,8,4.0,51,1,13,1:45.700,sainz,0.0,2.0,15.119
2021,Azerbaijan Grand Prix,73,832,5,8,4.0,51,1,13,1:45.700,sainz,0.0,3.0,33:32.724
2021,Azerbaijan Grand Prix,73,817,13,9,2.0,51,1,14,1:45.713,ricciardo,0.0,1.0,20.082
2021,Azerbaijan Grand Prix,73,817,13,9,2.0,51,1,14,1:45.713,ricciardo,0.0,2.0,14.994
2021,Azerbaijan Grand Prix,73,817,13,9,2.0,51,1,14,1:45.713,ricciardo,0.0,3.0,33:35.163
2021,Azerbaijan Grand Prix,73,8,14,10,1.0,51,1,10,1:45.601,raikkonen,0.0,1.0,20.048
2021,Azerbaijan Grand Prix,73,8,14,10,1.0,51,1,10,1:45.601,raikkonen,0.0,2.0,15.064
2021,Azerbaijan Grand Prix,73,8,14,10,1.0,51,1,10,1:45.601,raikkonen,0.0,3.0,33:36.437
2021,Azerbaijan Grand Prix,73,841,20,11,0.0,51,1,9,1:45.575,giovinazzi,0.0,1.0,20.402
2021,Azerbaijan Grand Prix,73,841,20,11,0.0,51,1,9,1:45.575,giovinazzi,0.0,2.0,20.193
2021,Azerbaijan Grand Prix,73,841,20,11,0.0,51,1,9,1:45.575,giovinazzi,0.0,3.0,14.881
2021,Azerbaijan Grand Prix,73,841,20,11,0.0,51,1,9,1:45.575,giovinazzi,0.0,4.0,33:37.324
2021,Azerbaijan Grand Prix,73,822,10,12,0.0,51,1,12,1:45.665,bottas,0.0,1.0,20.356
2021,Azerbaijan Grand Prix,73,822,10,12,0.0,51,1,12,1:45.665,bottas,0.0,2.0,21.346
2021,Azerbaijan Grand Prix,73,822,10,12,0.0,51,1,12,1:45.665,bottas,0.0,3.0,33:55.229
2021,Azerbaijan Grand Prix,73,854,17,13,0.0,51,1,18,1:47.624,mick_schumacher,0.0,1.0,22.440
2021,Azerbaijan Grand Prix,73,854,17,13,0.0,51,1,18,1:47.624,mick_schumacher,0.0,2.0,1:09.761
2021,Azerbaijan Grand Prix,73,854,17,13,0.0,51,1,18,1:47.624,mick_schumacher,0.0,3.0,21.587
2021,Azerbaijan Grand Prix,73,854,17,13,0.0,51,1,18,1:47.624,mick_schumacher,0.0,4.0,15.058
2021,Azerbaijan Grand Prix,73,854,17,13,0.0,51,1,18,1:47.624,mick_schumacher,0.0,5.0,33:34.176
2021,Azerbaijan Grand Prix,73,853,18,14,0.0,51,1,19,1:47.747,mazepin,0.0,1.0,21.759
2021,Azerbaijan Grand Prix,73,853,18,14,0.0,51,1,19,1:47.747,mazepin,0.0,2.0,21.958
2021,Azerbaijan Grand Prix,73,853,18,14,0.0,51,1,19,1:47.747,mazepin,0.0,3.0,24.780
2021,Azerbaijan Grand Prix,73,853,18,14,0.0,51,1,19,1:47.747,mazepin,0.0,4.0,15.054
2021,Azerbaijan Grand Prix,73,853,18,14,0.0,51,1,19,1:47.747,mazepin,0.0,5.0,30:28.965
2021,Azerbaijan Grand Prix,73,853,18,14,0.0,51,1,19,1:47.747,mazepin,0.0,6.0,1:26.440
2021,Azerbaijan Grand Prix,73,1,2,15,0.0,51,1,3,1:44.769,hamilton,3.0,1.0,22.470
2021,Azerbaijan Grand Prix,73,1,2,15,0.0,51,1,3,1:44.769,hamilton,3.0,2.0,15.432
2021,Azerbaijan Grand Prix,73,1,2,15,0.0,51,1,3,1:44.769,hamilton,3.0,3.0,33:20.923
2021,Azerbaijan Grand Prix,73,849,16,16,0.0,51,1,17,1:46.608,latifi,0.0,1.0,22.149
2021,Azerbaijan Grand Prix,73,849,16,16,0.0,51,1,17,1:46.608,latifi,0.0,2.0,34:08.175
2021,Azerbaijan Grand Prix,73,847,15,\N,0.0,48,6,15,1:45.959,russell,0.0,1.0,19.970
2021,Azerbaijan Grand Prix,73,847,15,\N,0.0,48,6,15,1:45.959,russell,0.0,2.0,20.029
2021,Azerbaijan Grand Prix,73,847,15,\N,0.0,48,6,15,1:45.959,russell,0.0,3.0,21.438
2021,Azerbaijan Grand Prix,73,847,15,\N,0.0,48,6,15,1:45.959,russell,0.0,4.0,33:56.172
2021,Azerbaijan Grand Prix,73,830,3,\N,0.0,45,3,1,1:44.481,max_verstappen,2.0,1.0,19.769
2021,Azerbaijan Grand Prix,73,840,19,\N,0.0,29,3,16,1:46.207,stroll,0.0,,
2021,Azerbaijan Grand Prix,73,839,12,\N,0.0,3,101,20,1:50.850,ocon,0.0,,
2021,Styrian Grand Prix,70,830,1,1,25.0,71,1,3,1:08.017,max_verstappen,4.0,1.0,20.936
2021,Styrian Grand Prix,70,1,2,2,19.0,71,1,1,1:07.058,hamilton,3.0,1.0,21.219
2021,Styrian Grand Prix,70,1,2,2,19.0,71,1,1,1:07.058,hamilton,3.0,2.0,21.640
2021,Styrian Grand Prix,70,822,5,3,15.0,71,1,5,1:08.619,bottas,0.0,1.0,21.752
2021,Styrian Grand Prix,70,815,4,4,12.0,71,1,2,1:07.894,perez,1.0,1.0,23.477
2021,Styrian Grand Prix,70,815,4,4,12.0,71,1,2,1:07.894,perez,1.0,2.0,20.961
2021,Styrian Grand Prix,70,846,3,5,10.0,70,11,7,1:08.903,norris,0.0,1.0,21.692
2021,Styrian Grand Prix,70,832,12,6,8.0,70,11,4,1:08.609,sainz,0.0,1.0,21.226
2021,Styrian Grand Prix,70,844,7,7,6.0,70,11,6,1:08.738,leclerc,0.0,1.0,28.386
2021,Styrian Grand Prix,70,844,7,7,6.0,70,11,6,1:08.738,leclerc,0.0,2.0,21.924
2021,Styrian Grand Prix,70,840,9,8,4.0,70,11,14,1:09.787,stroll,0.0,1.0,20.936
2021,Styrian Grand Prix,70,4,8,9,2.0,70,11,13,1:09.749,alonso,0.0,1.0,21.131
2021,Styrian Grand Prix,70,852,11,10,1.0,70,11,11,1:09.650,tsunoda,0.0,1.0,21.234
2021,Styrian Grand Prix,70,8,18,11,0.0,70,11,8,1:09.128,raikkonen,0.0,1.0,21.227
2021,Styrian Grand Prix,70,20,14,12,0.0,70,11,15,1:09.821,vettel,0.0,1.0,21.546
2021,Styrian Grand Prix,70,817,13,13,0.0,70,11,9,1:09.305,ricciardo,0.0,1.0,21.410
2021,Styrian Grand Prix,70,839,17,14,0.0,70,11,10,1:09.576,ocon,0.0,1.0,21.238
2021,Styrian Grand Prix,70,841,15,15,0.0,70,11,12,1:09.723,giovinazzi,0.0,1.0,21.210
2021,Styrian Grand Prix,70,854,19,16,0.0,69,12,16,1:10.005,mick_schumacher,0.0,1.0,22.400
2021,Styrian Grand Prix,70,849,16,17,0.0,68,13,17,1:10.104,latifi,0.0,1.0,26.419
2021,Styrian Grand Prix,70,849,16,17,0.0,68,13,17,1:10.104,latifi,0.0,2.0,21.953
2021,Styrian Grand Prix,70,853,20,18,0.0,68,13,19,1:10.951,mazepin,0.0,1.0,22.759
2021,Styrian Grand Prix,70,847,10,\N,0.0,36,5,18,1:10.499,russell,0.0,1.0,37.309
2021,Styrian Grand Prix,70,847,10,\N,0.0,36,5,18,1:10.499,russell,0.0,2.0,46.315
2021,Styrian Grand Prix,70,842,6,\N,0.0,1,4,0,\N,gasly,0.0,,
2021,French Grand Prix,34,830,1,1,26.0,53,1,1,1:36.404,max_verstappen,3.0,1.0,29.803
2021,French Grand Prix,34,830,1,1,26.0,53,1,1,1:36.404,max_verstappen,3.0,2.0,30.123
2021,French Grand Prix,34,1,2,2,18.0,53,1,5,1:37.410,hamilton,3.0,1.0,30.263
2021,French Grand Prix,34,815,4,3,15.0,53,1,2,1:36.693,perez,1.0,1.0,29.682
2021,French Grand Prix,34,822,3,4,12.0,53,1,3,1:36.960,bottas,0.0,1.0,30.572
2021,French Grand Prix,34,846,8,5,10.0,53,1,6,1:37.425,norris,0.0,1.0,30.531
2021,French Grand Prix,34,817,10,6,8.0,53,1,14,1:38.324,ricciardo,0.0,1.0,29.951
2021,French Grand Prix,34,842,6,7,6.0,53,1,11,1:38.103,gasly,0.0,1.0,30.781
2021,French Grand Prix,34,4,9,8,4.0,53,1,7,1:37.646,alonso,0.0,1.0,31.288
2021,French Grand Prix,34,20,12,9,2.0,53,1,4,1:37.138,vettel,0.0,1.0,31.069
2021,French Grand Prix,34,840,19,10,1.0,53,1,9,1:37.828,stroll,0.0,1.0,30.996
2021,French Grand Prix,34,832,5,11,0.0,53,1,18,1:38.931,sainz,0.0,1.0,30.534
2021,French Grand Prix,34,847,14,12,0.0,52,11,13,1:38.314,russell,0.0,1.0,30.092
2021,French Grand Prix,34,852,0,13,0.0,52,11,19,1:38.980,tsunoda,0.0,1.0,30.226
2021,French Grand Prix,34,839,11,14,0.0,52,11,15,1:38.645,ocon,0.0,1.0,30.207
2021,French Grand Prix,34,841,13,15,0.0,52,11,16,1:38.702,giovinazzi,0.0,1.0,30.586
2021,French Grand Prix,34,844,7,16,0.0,52,11,8,1:37.681,leclerc,0.0,1.0,30.798
2021,French Grand Prix,34,844,7,16,0.0,52,11,8,1:37.681,leclerc,0.0,2.0,31.368
2021,French Grand Prix,34,8,17,17,0.0,52,11,10,1:37.992,raikkonen,0.0,1.0,31.327
2021,French Grand Prix,34,849,16,18,0.0,52,11,12,1:38.313,latifi,0.0,1.0,29.775
2021,French Grand Prix,34,854,15,19,0.0,52,11,17,1:38.847,mick_schumacher,0.0,1.0,31.457
2021,French Grand Prix,34,853,18,20,0.0,52,11,20,1:39.317,mazepin,0.0,1.0,30.983
2021,Austrian Grand Prix,70,830,1,1,26.0,71,1,1,1:06.200,max_verstappen,5.0,1.0,21.090
2021,Austrian Grand Prix,70,830,1,1,26.0,71,1,1,1:06.200,max_verstappen,5.0,2.0,21.236
2021,Austrian Grand Prix,70,822,5,2,18.0,71,1,6,1:08.374,bottas,0.0,1.0,21.071
2021,Austrian Grand Prix,70,846,2,3,15.0,71,1,10,1:08.471,norris,0.0,1.0,26.474
2021,Austrian Grand Prix,70,1,4,4,12.0,71,1,3,1:08.126,hamilton,3.0,1.0,21.005
2021,Austrian Grand Prix,70,1,4,4,12.0,71,1,3,1:08.126,hamilton,3.0,2.0,21.421
2021,Austrian Grand Prix,70,832,10,5,10.0,71,1,2,1:07.762,sainz,0.0,1.0,21.431
2021,Austrian Grand Prix,70,815,3,6,8.0,71,1,5,1:08.192,perez,1.0,1.0,21.735
2021,Austrian Grand Prix,70,817,13,7,6.0,71,1,14,1:08.820,ricciardo,0.0,1.0,21.151
2021,Austrian Grand Prix,70,844,12,8,4.0,71,1,13,1:08.698,leclerc,0.0,1.0,21.143
2021,Austrian Grand Prix,70,842,6,9,2.0,71,1,4,1:08.146,gasly,0.0,1.0,22.564
2021,Austrian Grand Prix,70,842,6,9,2.0,71,1,4,1:08.146,gasly,0.0,2.0,20.850
2021,Austrian Grand Prix,70,4,14,10,1.0,70,11,7,1:08.405,alonso,0.0,1.0,22.663
2021,Austrian Grand Prix,70,847,8,11,0.0,70,11,16,1:08.900,russell,0.0,1.0,21.606
2021,Austrian Grand Prix,70,852,7,12,0.0,70,11,9,1:08.455,tsunoda,0.0,1.0,21.145
2021,Austrian Grand Prix,70,852,7,12,0.0,70,11,9,1:08.455,tsunoda,0.0,2.0,26.604
2021,Austrian Grand Prix,70,840,9,13,0.0,70,11,12,1:08.659,stroll,0.0,1.0,21.391
2021,Austrian Grand Prix,70,840,9,13,0.0,70,11,12,1:08.659,stroll,0.0,2.0,21.472
2021,Austrian Grand Prix,70,841,15,14,0.0,70,11,17,1:09.042,giovinazzi,0.0,1.0,21.129
2021,Austrian Grand Prix,70,841,15,14,0.0,70,11,17,1:09.042,giovinazzi,0.0,2.0,27.122
